wine	Real	0.0001516495168541322	1	0.1314571607254534
glass	Real	0.00131667467361057	2	0.04256827183656452
selection	Real	0.0001558788912061336	3	0.025682718365645195
bottle	Real	0.0007034763432573045	4	0.024932249322493227
list	Real	0.00014892869852864494	5	0.02293099854075464
wines	Real	0.0002376406486384022	6	0.018636647904940587
beer	Real	0.00021073666185143127	7	0.01459245361684386
dinner	Real	0.0001783437577960496	8	0.01384198457369189
bruschetta	Real	0.0005947648542405158	9	0.012424431936627059
glasses	Real	0.0002705804748215103	10	0.010756722951844903
excellent	Real	0.00032348486656253616	11	0.00996456118407338
bottles	Real	6.081629854497648e-05	12	0.008838857619345424
course	Real	7.60240686902777e-05	13	0.007588075880758808
date	Real	0.00010307215481311019	14	0.007421304982280592
different	Real	6.948984600747035e-05	15	0.00729622680842193
postino	Real	0.0008838593813526483	16	0.007087763185324161
full	Real	0.0002549375974515662	17	0.007046070460704607
tasting	Real	3.921530872731206e-05	18	0.0068792995622263915
enjoyed	Real	0.0003856420430758833	19	0.006587450489889514
atmosphere	Real	0.00014840668647319888	20	0.006587450489889514
wine	Replicated	0.00014565969751258233	1	0.1314571607254534
glass	Replicated	5.3466040358170086e-05	2	0.04256827183656452
selection	Replicated	5.408886226395898e-05	3	0.025682718365645195
bottle	Replicated	2.92499234230006e-05	4	0.024932249322493227
list	Replicated	8.94553684867357e-05	5	0.02293099854075464
wines	Replicated	7.678665141263895e-05	6	0.018636647904940587
beer	Replicated	3.005910275462159e-05	7	0.01459245361684386
dinner	Replicated	1.3789844507565576e-05	8	0.01384198457369189
bruschetta	Replicated	0.00011519694286649742	9	0.012424431936627059
glasses	Replicated	5.772904435056031e-05	10	0.010756722951844903
excellent	Replicated	0.00012783617353364501	11	0.00996456118407338
bottles	Replicated	8.037203232873162e-05	12	0.008838857619345424
course	Replicated	5.409578912096625e-05	13	0.007588075880758808
date	Replicated	1.0511053452437926e-05	14	0.007421304982280592
different	Replicated	1.649591209411381e-05	15	0.00729622680842193
postino	Replicated	5.334293848201772e-05	16	0.007087763185324161
full	Replicated	2.580380261630186e-05	17	0.007046070460704607
tasting	Replicated	5.152320166760871e-05	18	0.0068792995622263915
enjoyed	Replicated	4.933870460043669e-05	19	0.006587450489889514
atmosphere	Replicated	9.09877496332342e-05	20	0.006587450489889514
wine	Replicated	2.038407904841587e-05	1	0.1314571607254534
glass	Replicated	9.19337184155987e-05	2	0.04256827183656452
selection	Replicated	2.380323343170108e-05	3	0.025682718365645195
bottle	Replicated	0.00018322661852100575	4	0.024932249322493227
list	Replicated	5.012909634149681e-05	5	0.02293099854075464
wines	Replicated	6.555286547268156e-05	6	0.018636647904940587
beer	Replicated	1.2512916987567372e-05	7	0.01459245361684386
dinner	Replicated	0.0001322664140022791	8	0.01384198457369189
bruschetta	Replicated	6.273411026120179e-05	9	0.012424431936627059
glasses	Replicated	8.492991721770169e-05	10	0.010756722951844903
excellent	Replicated	4.313691376653134e-05	11	0.00996456118407338
bottles	Replicated	7.09935960331202e-05	12	0.008838857619345424
course	Replicated	6.240836073938398e-05	13	0.007588075880758808
date	Replicated	9.162255842019868e-05	14	0.007421304982280592
different	Replicated	0.00027352012467348044	15	0.00729622680842193
postino	Replicated	4.312219878907327e-05	16	0.007087763185324161
full	Replicated	7.825482901111797e-05	17	0.007046070460704607
tasting	Replicated	6.748274287598507e-05	18	0.0068792995622263915
enjoyed	Replicated	0.00021504146163473935	19	0.006587450489889514
atmosphere	Replicated	2.1652647265425152e-05	20	0.006587450489889514
wine	Replicated	7.886262198440307e-05	1	0.1314571607254534
glass	Replicated	9.745339518064753e-05	2	0.04256827183656452
selection	Replicated	5.4053469031297666e-05	3	0.025682718365645195
bottle	Replicated	3.3017182148657905e-05	4	0.024932249322493227
list	Replicated	6.970607262560928e-05	5	0.02293099854075464
wines	Replicated	4.084213013352497e-05	6	0.018636647904940587
beer	Replicated	0.00010234667947650245	7	0.01459245361684386
dinner	Replicated	7.902323265077677e-05	8	0.01384198457369189
bruschetta	Replicated	0.00016141297945084857	9	0.012424431936627059
glasses	Replicated	7.489188676118844e-05	10	0.010756722951844903
excellent	Replicated	6.405910162155117e-05	11	0.00996456118407338
bottles	Replicated	0.00011131055481460632	12	0.008838857619345424
course	Replicated	5.1380575960466074e-05	13	0.007588075880758808
date	Replicated	0.00010862696854010412	14	0.007421304982280592
different	Replicated	7.83144581616332e-05	15	0.00729622680842193
postino	Replicated	2.6970367234009953e-05	16	0.007087763185324161
full	Replicated	0.0001357213770125571	17	0.007046070460704607
tasting	Replicated	0.00014674881361569694	18	0.0068792995622263915
enjoyed	Replicated	0.00013261248033888127	19	0.006587450489889514
atmosphere	Replicated	6.22417907444071e-05	20	0.006587450489889514
wine	Replicated	3.3834093341363015e-05	1	0.1314571607254534
glass	Replicated	8.665157359900938e-05	2	0.04256827183656452
selection	Replicated	9.26623875199015e-05	3	0.025682718365645195
bottle	Replicated	8.340801979948368e-05	4	0.024932249322493227
list	Replicated	8.286123026210037e-05	5	0.02293099854075464
wines	Replicated	4.4324249035438394e-05	6	0.018636647904940587
beer	Replicated	7.195901407480602e-05	7	0.01459245361684386
dinner	Replicated	1.697616299991328e-05	8	0.01384198457369189
bruschetta	Replicated	9.576513668242291e-05	9	0.012424431936627059
glasses	Replicated	6.893711404060539e-05	10	0.010756722951844903
excellent	Replicated	4.998941890993961e-05	11	0.00996456118407338
bottles	Replicated	0.00010117619628397534	12	0.008838857619345424
course	Replicated	3.709183289163887e-05	13	0.007588075880758808
date	Replicated	0.00014531012896155764	14	0.007421304982280592
different	Replicated	0.00014632865479471664	15	0.00729622680842193
postino	Replicated	5.499768535050648e-05	16	0.007087763185324161
full	Replicated	4.718212609900347e-05	17	0.007046070460704607
tasting	Replicated	8.882029700483307e-05	18	0.0068792995622263915
enjoyed	Replicated	0.00018296763073994356	19	0.006587450489889514
atmosphere	Replicated	0.0001788033219040612	20	0.006587450489889514
wine	Replicated	4.1933366903754794e-05	1	0.1314571607254534
glass	Replicated	0.0001478414836865127	2	0.04256827183656452
selection	Replicated	0.00013125724343557044	3	0.025682718365645195
bottle	Replicated	0.00010344256492362581	4	0.024932249322493227
list	Replicated	0.00017146636302154008	5	0.02293099854075464
wines	Replicated	0.00012340393042798	6	0.018636647904940587
beer	Replicated	8.350274258188265e-05	7	0.01459245361684386
dinner	Replicated	4.010126497790626e-05	8	0.01384198457369189
bruschetta	Replicated	5.465242684615294e-05	9	0.012424431936627059
glasses	Replicated	0.0001292141729264696	10	0.010756722951844903
excellent	Replicated	3.8970923656486895e-05	11	0.00996456118407338
bottles	Replicated	6.949329987504353e-05	12	0.008838857619345424
course	Replicated	7.500883484154047e-05	13	0.007588075880758808
date	Replicated	4.948753134823341e-05	14	0.007421304982280592
different	Replicated	3.5933880354936583e-05	15	0.00729622680842193
postino	Replicated	0.0001391114702261688	16	0.007087763185324161
full	Replicated	6.958063094442326e-05	17	0.007046070460704607
tasting	Replicated	6.380748642126542e-05	18	0.0068792995622263915
enjoyed	Replicated	1.3875468206685823e-05	19	0.006587450489889514
atmosphere	Replicated	9.463522006150383e-05	20	0.006587450489889514
wine	Replicated	7.034104221905852e-06	1	0.1314571607254534
glass	Replicated	4.678678308553898e-05	2	0.04256827183656452
selection	Replicated	4.443213506408536e-05	3	0.025682718365645195
bottle	Replicated	0.00011404510998387819	4	0.024932249322493227
list	Replicated	8.403664715368655e-05	5	0.02293099854075464
wines	Replicated	0.00011911031643154721	6	0.018636647904940587
beer	Replicated	8.704826572628028e-05	7	0.01459245361684386
dinner	Replicated	2.008331275342337e-05	8	0.01384198457369189
bruschetta	Replicated	7.6066162705202e-05	9	0.012424431936627059
glasses	Replicated	8.936948972126325e-05	10	0.010756722951844903
excellent	Replicated	7.110164935297083e-05	11	0.00996456118407338
bottles	Replicated	4.6623937919568363e-05	12	0.008838857619345424
course	Replicated	4.693329694333878e-05	13	0.007588075880758808
date	Replicated	4.4394174124226555e-05	14	0.007421304982280592
different	Replicated	0.0001521970078805375	15	0.00729622680842193
postino	Replicated	0.00021696344141059387	16	0.007087763185324161
full	Replicated	9.22936056632493e-05	17	0.007046070460704607
tasting	Replicated	8.565199292057803e-05	18	0.0068792995622263915
enjoyed	Replicated	0.0001344046352362936	19	0.006587450489889514
atmosphere	Replicated	0.00015669531835831464	20	0.006587450489889514
wine	Replicated	0.0001115122813136716	1	0.1314571607254534
glass	Replicated	6.501821425930228e-05	2	0.04256827183656452
selection	Replicated	4.682408088346686e-05	3	0.025682718365645195
bottle	Replicated	5.989573942663782e-05	4	0.024932249322493227
list	Replicated	9.293142661631347e-05	5	0.02293099854075464
wines	Replicated	3.402029001780231e-05	6	0.018636647904940587
beer	Replicated	0.00012280372456501006	7	0.01459245361684386
dinner	Replicated	3.0055943265715044e-05	8	0.01384198457369189
bruschetta	Replicated	0.00015415588148229748	9	0.012424431936627059
glasses	Replicated	2.8722646556395e-05	10	0.010756722951844903
excellent	Replicated	0.00010958636630508233	11	0.00996456118407338
bottles	Replicated	7.803043760079844e-05	12	0.008838857619345424
course	Replicated	8.363533539147064e-05	13	0.007588075880758808
date	Replicated	0.00012728119678935093	14	0.007421304982280592
different	Replicated	7.11864449191089e-05	15	0.00729622680842193
postino	Replicated	7.631809307836305e-05	16	0.007087763185324161
full	Replicated	0.00018057273878138675	17	0.007046070460704607
tasting	Replicated	3.662729271800996e-05	18	0.0068792995622263915
enjoyed	Replicated	4.5188796217740565e-05	19	0.006587450489889514
atmosphere	Replicated	0.0001147486682535686	20	0.006587450489889514
wine	Replicated	1.361937130374153e-05	1	0.1314571607254534
glass	Replicated	2.816752132293514e-05	2	0.04256827183656452
selection	Replicated	5.885591250379726e-05	3	0.025682718365645195
bottle	Replicated	8.297707274478672e-05	4	0.024932249322493227
list	Replicated	3.596064936785193e-05	5	0.02293099854075464
wines	Replicated	0.00013938868240529137	6	0.018636647904940587
beer	Replicated	0.00011023288543477529	7	0.01459245361684386
dinner	Replicated	0.00025925977978644827	8	0.01384198457369189
bruschetta	Replicated	7.139724466229163e-05	9	0.012424431936627059
glasses	Replicated	3.5491738772057516e-05	10	0.010756722951844903
excellent	Replicated	0.0001774247443933152	11	0.00996456118407338
bottles	Replicated	0.00016905126889689998	12	0.008838857619345424
course	Replicated	6.593681583047104e-05	13	0.007588075880758808
date	Replicated	5.501616227206439e-05	14	0.007421304982280592
different	Replicated	0.000144376827578824	15	0.00729622680842193
postino	Replicated	0.00016285245569480443	16	0.007087763185324161
full	Replicated	8.332074620076726e-05	17	0.007046070460704607
tasting	Replicated	6.591252293233397e-05	18	0.0068792995622263915
enjoyed	Replicated	1.4803372679684429e-05	19	0.006587450489889514
atmosphere	Replicated	4.720463930591383e-05	20	0.006587450489889514
wine	Replicated	0.00011141443622319776	1	0.1314571607254534
glass	Replicated	0.00011488915528881633	2	0.04256827183656452
selection	Replicated	2.90748699138108e-05	3	0.025682718365645195
bottle	Replicated	4.07641396615397e-05	4	0.024932249322493227
list	Replicated	0.00012156835933896224	5	0.02293099854075464
wines	Replicated	5.769668283619285e-05	6	0.018636647904940587
beer	Replicated	0.00012374559611724967	7	0.01459245361684386
dinner	Replicated	9.879107528232582e-05	8	0.01384198457369189
bruschetta	Replicated	0.00021303922181748695	9	0.012424431936627059
glasses	Replicated	6.456994396471973e-05	10	0.010756722951844903
excellent	Replicated	7.439680346134398e-05	11	0.00996456118407338
bottles	Replicated	9.680944242762852e-05	12	0.008838857619345424
course	Replicated	0.0001731535910280829	13	0.007588075880758808
date	Replicated	0.0001148474246048208	14	0.007421304982280592
different	Replicated	4.310092964595291e-05	15	0.00729622680842193
postino	Replicated	3.990163079325355e-05	16	0.007087763185324161
full	Replicated	0.00014104517894457315	17	0.007046070460704607
tasting	Replicated	0.00010649640144218175	18	0.0068792995622263915
enjoyed	Replicated	0.0003213746384756996	19	0.006587450489889514
atmosphere	Replicated	5.172880682950001e-05	20	0.006587450489889514
wine	Replicated	6.825612768106612e-05	1	0.1314571607254534
glass	Replicated	0.00016353349532838757	2	0.04256827183656452
selection	Replicated	0.00010139967377362767	3	0.025682718365645195
bottle	Replicated	4.514917404389407e-05	4	0.024932249322493227
list	Replicated	0.00010501808082107954	5	0.02293099854075464
wines	Replicated	0.0001698753508933002	6	0.018636647904940587
beer	Replicated	3.453174032547792e-05	7	0.01459245361684386
dinner	Replicated	5.444632678839337e-05	8	0.01384198457369189
bruschetta	Replicated	3.399336134011862e-05	9	0.012424431936627059
glasses	Replicated	2.7748580327111943e-05	10	0.010756722951844903
excellent	Replicated	0.00010024641585025578	11	0.00996456118407338
bottles	Replicated	2.8238661406573116e-05	12	0.008838857619345424
course	Replicated	5.6048328168635484e-05	13	0.007588075880758808
date	Replicated	0.00014356352971834333	14	0.007421304982280592
different	Replicated	0.00013548783612878353	15	0.00729622680842193
postino	Replicated	0.00011565010987616466	16	0.007087763185324161
full	Replicated	7.889660227864948e-05	17	0.007046070460704607
tasting	Replicated	5.954254628993036e-05	18	0.0068792995622263915
enjoyed	Replicated	8.56522825347055e-05	19	0.006587450489889514
atmosphere	Replicated	0.00011524419850681715	20	0.006587450489889514
wine	Replicated	4.879576873223165e-05	1	0.1314571607254534
glass	Replicated	9.137847463270746e-06	2	0.04256827183656452
selection	Replicated	9.584165541909879e-05	3	0.025682718365645195
bottle	Replicated	6.454990820707195e-05	4	0.024932249322493227
list	Replicated	0.00010681636172983611	5	0.02293099854075464
wines	Replicated	0.00013533936541432808	6	0.018636647904940587
beer	Replicated	6.414019901693332e-05	7	0.01459245361684386
dinner	Replicated	0.0002904260972485058	8	0.01384198457369189
bruschetta	Replicated	7.981734483202205e-05	9	0.012424431936627059
glasses	Replicated	0.00023311986303955532	10	0.010756722951844903
excellent	Replicated	2.808888750188224e-05	11	0.00996456118407338
bottles	Replicated	9.410409441015918e-05	12	0.008838857619345424
course	Replicated	3.479679858500609e-05	13	0.007588075880758808
date	Replicated	0.00012660266049773	14	0.007421304982280592
different	Replicated	4.419430238814483e-05	15	0.00729622680842193
postino	Replicated	3.2120321965521556e-05	16	0.007087763185324161
full	Replicated	5.335770492548262e-05	17	0.007046070460704607
tasting	Replicated	0.00022433079583764577	18	0.0068792995622263915
enjoyed	Replicated	0.00012661077413032902	19	0.006587450489889514
atmosphere	Replicated	6.013667527183233e-05	20	0.006587450489889514
wine	Replicated	6.983662449846475e-05	1	0.1314571607254534
glass	Replicated	5.982722782854979e-05	2	0.04256827183656452
selection	Replicated	0.0002258760328582886	3	0.025682718365645195
bottle	Replicated	0.00014240417772766172	4	0.024932249322493227
list	Replicated	4.857144063154787e-05	5	0.02293099854075464
wines	Replicated	7.329210215520647e-06	6	0.018636647904940587
beer	Replicated	6.09037482685204e-05	7	0.01459245361684386
dinner	Replicated	3.83899531688413e-05	8	0.01384198457369189
bruschetta	Replicated	3.040253365737984e-05	9	0.012424431936627059
glasses	Replicated	1.3967517755408493e-05	10	0.010756722951844903
excellent	Replicated	8.467570595327293e-05	11	0.00996456118407338
bottles	Replicated	5.6928339277646485e-05	12	0.008838857619345424
course	Replicated	2.436922624205873e-05	13	0.007588075880758808
date	Replicated	0.00012149326900454939	14	0.007421304982280592
different	Replicated	0.00020313228247426096	15	0.00729622680842193
postino	Replicated	0.00012240731386085505	16	0.007087763185324161
full	Replicated	3.425924921475808e-05	17	0.007046070460704607
tasting	Replicated	9.87202053305502e-05	18	0.0068792995622263915
enjoyed	Replicated	0.00019473204023636017	19	0.006587450489889514
atmosphere	Replicated	5.14050853680298e-05	20	0.006587450489889514
wine	Replicated	0.0001009278922835606	1	0.1314571607254534
glass	Replicated	5.993638723607761e-05	2	0.04256827183656452
selection	Replicated	0.00020376864443919022	3	0.025682718365645195
bottle	Replicated	8.485955674464215e-05	4	0.024932249322493227
list	Replicated	0.00014639083877061523	5	0.02293099854075464
wines	Replicated	5.6637410742211205e-05	6	0.018636647904940587
beer	Replicated	2.198227269986293e-05	7	0.01459245361684386
dinner	Replicated	0.00016318679928366357	8	0.01384198457369189
bruschetta	Replicated	6.924359052280065e-05	9	0.012424431936627059
glasses	Replicated	3.740805229486137e-05	10	0.010756722951844903
excellent	Replicated	9.74739859928212e-05	11	0.00996456118407338
bottles	Replicated	0.00011568303496429701	12	0.008838857619345424
course	Replicated	6.947304083267019e-05	13	0.007588075880758808
date	Replicated	1.9229134820799112e-05	14	0.007421304982280592
different	Replicated	8.478944227704501e-06	15	0.00729622680842193
postino	Replicated	9.10443965318002e-05	16	0.007087763185324161
full	Replicated	8.779177702996363e-06	17	0.007046070460704607
tasting	Replicated	4.0075175969974755e-05	18	0.0068792995622263915
enjoyed	Replicated	3.693772581597284e-05	19	0.006587450489889514
atmosphere	Replicated	7.334799260519671e-05	20	0.006587450489889514
wine	Replicated	9.215973410601412e-05	1	0.1314571607254534
glass	Replicated	0.00010436834085690745	2	0.04256827183656452
selection	Replicated	8.080972452870167e-05	3	0.025682718365645195
bottle	Replicated	0.00018467073354435013	4	0.024932249322493227
list	Replicated	4.9165377932007624e-05	5	0.02293099854075464
wines	Replicated	6.25446839440791e-05	6	0.018636647904940587
beer	Replicated	9.997805059105521e-05	7	0.01459245361684386
dinner	Replicated	3.831544607819922e-05	8	0.01384198457369189
bruschetta	Replicated	0.00013796577362113442	9	0.012424431936627059
glasses	Replicated	4.092305268877026e-05	10	0.010756722951844903
excellent	Replicated	1.9502505671617295e-05	11	0.00996456118407338
bottles	Replicated	4.285056107297093e-05	12	0.008838857619345424
course	Replicated	0.0001343353887015883	13	0.007588075880758808
date	Replicated	6.207466871752099e-05	14	0.007421304982280592
different	Replicated	4.737851389292823e-05	15	0.00729622680842193
postino	Replicated	8.163356010086636e-05	16	0.007087763185324161
full	Replicated	6.298773422462924e-05	17	0.007046070460704607
tasting	Replicated	5.422384387841516e-05	18	0.0068792995622263915
enjoyed	Replicated	9.660904609763016e-05	19	0.006587450489889514
atmosphere	Replicated	1.7008108011988727e-05	20	0.006587450489889514
wine	Replicated	4.6846303203916827e-05	1	0.1314571607254534
glass	Replicated	3.6300414962004904e-05	2	0.04256827183656452
selection	Replicated	0.00011385274770384698	3	0.025682718365645195
bottle	Replicated	9.90386220748668e-05	4	0.024932249322493227
list	Replicated	9.447565491750391e-05	5	0.02293099854075464
wines	Replicated	0.00013383221852022534	6	0.018636647904940587
beer	Replicated	6.975236845006789e-06	7	0.01459245361684386
dinner	Replicated	5.8061578347304386e-05	8	0.01384198457369189
bruschetta	Replicated	0.00010863110519206933	9	0.012424431936627059
glasses	Replicated	5.96497236196423e-05	10	0.010756722951844903
excellent	Replicated	6.093672992808712e-05	11	0.00996456118407338
bottles	Replicated	1.433150128032266e-05	12	0.008838857619345424
course	Replicated	5.9237978271159516e-05	13	0.007588075880758808
date	Replicated	9.670984192248626e-05	14	0.007421304982280592
different	Replicated	0.00010870037165231277	15	0.00729622680842193
postino	Replicated	5.2154142229829106e-05	16	0.007087763185324161
full	Replicated	0.00012740090664718556	17	0.007046070460704607
tasting	Replicated	3.426068630242003e-05	18	0.0068792995622263915
enjoyed	Replicated	4.6410831036032156e-05	19	0.006587450489889514
atmosphere	Replicated	0.00014980449212490888	20	0.006587450489889514
wine	Replicated	0.00017959231553420408	1	0.1314571607254534
glass	Replicated	6.204564890530989e-05	2	0.04256827183656452
selection	Replicated	7.189574469012e-05	3	0.025682718365645195
bottle	Replicated	0.00010819997290330505	4	0.024932249322493227
list	Replicated	4.037127507784433e-05	5	0.02293099854075464
wines	Replicated	0.00011018692818645378	6	0.018636647904940587
beer	Replicated	6.594760768184832e-05	7	0.01459245361684386
dinner	Replicated	0.00012133120505622175	8	0.01384198457369189
bruschetta	Replicated	1.6370114224116094e-05	9	0.012424431936627059
glasses	Replicated	7.010613289452761e-05	10	0.010756722951844903
excellent	Replicated	2.8383207487254933e-05	11	0.00996456118407338
bottles	Replicated	7.907854562238132e-05	12	0.008838857619345424
course	Replicated	4.433134084288593e-05	13	0.007588075880758808
date	Replicated	3.093557521656812e-05	14	0.007421304982280592
different	Replicated	0.00011775173858933312	15	0.00729622680842193
postino	Replicated	8.628036989685129e-05	16	0.007087763185324161
full	Replicated	0.0002632836435386234	17	0.007046070460704607
tasting	Replicated	4.517808020965632e-05	18	0.0068792995622263915
enjoyed	Replicated	8.961464162591075e-05	19	0.006587450489889514
atmosphere	Replicated	6.72007094757877e-05	20	0.006587450489889514
wine	Replicated	8.018329885156042e-05	1	0.1314571607254534
glass	Replicated	1.5604848988821636e-05	2	0.04256827183656452
selection	Replicated	7.12225335806525e-05	3	0.025682718365645195
bottle	Replicated	9.587547967874671e-05	4	0.024932249322493227
list	Replicated	9.821399761534575e-05	5	0.02293099854075464
wines	Replicated	6.827785344620373e-05	6	0.018636647904940587
beer	Replicated	7.113770549207491e-05	7	0.01459245361684386
dinner	Replicated	1.3453638637475566e-05	8	0.01384198457369189
bruschetta	Replicated	6.639008184736015e-05	9	0.012424431936627059
glasses	Replicated	1.8891610592436888e-05	10	0.010756722951844903
excellent	Replicated	0.0001563619905938887	11	0.00996456118407338
bottles	Replicated	3.647410971488666e-05	12	0.008838857619345424
course	Replicated	9.376161174895358e-05	13	0.007588075880758808
date	Replicated	3.1696986735518796e-05	14	0.007421304982280592
different	Replicated	0.0001018742485910056	15	0.00729622680842193
postino	Replicated	0.00010874141449838041	16	0.007087763185324161
full	Replicated	5.6328397203214364e-05	17	0.007046070460704607
tasting	Replicated	2.8640635681126044e-05	18	0.0068792995622263915
enjoyed	Replicated	3.4179520631294355e-05	19	0.006587450489889514
atmosphere	Replicated	0.00010146732058977055	20	0.006587450489889514
wine	Replicated	4.796508836501422e-05	1	0.1314571607254534
glass	Replicated	1.2338471401691929e-05	2	0.04256827183656452
selection	Replicated	7.352226633763462e-05	3	0.025682718365645195
bottle	Replicated	6.383697570678458e-05	4	0.024932249322493227
list	Replicated	0.00013045334354054106	5	0.02293099854075464
wines	Replicated	0.00014977702913841835	6	0.018636647904940587
beer	Replicated	7.860951499990796e-05	7	0.01459245361684386
dinner	Replicated	3.5356082303157594e-05	8	0.01384198457369189
bruschetta	Replicated	8.707956355945935e-05	9	0.012424431936627059
glasses	Replicated	8.779443181321846e-05	10	0.010756722951844903
excellent	Replicated	3.2337835093577947e-05	11	0.00996456118407338
bottles	Replicated	9.303872565839805e-05	12	0.008838857619345424
course	Replicated	0.00010334697325844441	13	0.007588075880758808
date	Replicated	7.179030362187965e-05	14	0.007421304982280592
different	Replicated	7.191592369082412e-05	15	0.00729622680842193
postino	Replicated	3.091462647901467e-05	16	0.007087763185324161
full	Replicated	2.2935992798556523e-05	17	0.007046070460704607
tasting	Replicated	0.00012397067247675754	18	0.0068792995622263915
enjoyed	Replicated	9.013023443968043e-06	19	0.006587450489889514
atmosphere	Replicated	0.00021142624179999376	20	0.006587450489889514
wine	Replicated	7.633165006349937e-05	1	0.1314571607254534
glass	Replicated	0.00014602587417865664	2	0.04256827183656452
selection	Replicated	7.86980247827878e-05	3	0.025682718365645195
bottle	Replicated	4.469842045377588e-05	4	0.024932249322493227
list	Replicated	0.00011430620354523492	5	0.02293099854075464
wines	Replicated	0.00011982863839451953	6	0.018636647904940587
beer	Replicated	3.933936981267313e-05	7	0.01459245361684386
dinner	Replicated	6.728011296780633e-05	8	0.01384198457369189
bruschetta	Replicated	3.4837743407697874e-05	9	0.012424431936627059
glasses	Replicated	2.9144304642636845e-05	10	0.010756722951844903
excellent	Replicated	6.124868871645344e-05	11	0.00996456118407338
bottles	Replicated	0.00013347573854530898	12	0.008838857619345424
course	Replicated	0.00011297590543012527	13	0.007588075880758808
date	Replicated	0.0002249378032025257	14	0.007421304982280592
different	Replicated	7.653964589693501e-05	15	0.00729622680842193
postino	Replicated	4.008967116477631e-05	16	0.007087763185324161
full	Replicated	5.8565132558816794e-05	17	0.007046070460704607
tasting	Replicated	4.9907719769930935e-05	18	0.0068792995622263915
enjoyed	Replicated	4.456437168678347e-05	19	0.006587450489889514
atmosphere	Replicated	4.916395291811664e-05	20	0.006587450489889514
wine	Replicated	7.254523295665194e-05	1	0.1314571607254534
glass	Replicated	1.2405054881979685e-05	2	0.04256827183656452
selection	Replicated	2.165856770401043e-05	3	0.025682718365645195
bottle	Replicated	0.00018157325690264258	4	0.024932249322493227
list	Replicated	3.306127841112827e-05	5	0.02293099854075464
wines	Replicated	3.101583158815802e-05	6	0.018636647904940587
beer	Replicated	9.354696018785567e-06	7	0.01459245361684386
dinner	Replicated	7.929812280278801e-05	8	0.01384198457369189
bruschetta	Replicated	9.624448486089096e-05	9	0.012424431936627059
glasses	Replicated	6.687654286444903e-05	10	0.010756722951844903
excellent	Replicated	0.00013277259615343258	11	0.00996456118407338
bottles	Replicated	6.920453158468088e-05	12	0.008838857619345424
course	Replicated	0.00015738764985461865	13	0.007588075880758808
date	Replicated	0.00013122565942159034	14	0.007421304982280592
different	Replicated	2.2943060092953028e-05	15	0.00729622680842193
postino	Replicated	5.0338912496995775e-05	16	0.007087763185324161
full	Replicated	3.47209157690276e-05	17	0.007046070460704607
tasting	Replicated	6.327853922377777e-05	18	0.0068792995622263915
enjoyed	Replicated	9.041197958600073e-05	19	0.006587450489889514
atmosphere	Replicated	5.9088517025262556e-05	20	0.006587450489889514
